"type","question","options","answer"
"多选题","政府采购工程依法不进行招标的应采用W下哪 种方式采 购：（）","A. 竞争性谈判
B. 询价
C. 单一来源采购
D. 竞争性磋商
E. 框架协议采购","ACD"
"多选题","采购人、采购代理机构在编制采购文件时，下 列哪些行为符合规定。","A. 应根据政府采购政策、采购预算、采购需求编制采购文件
B. 采购需求应当完整、明确，符合国家相关法律法规要求
C. 政府向社会公众提供的公共服务项目，无须就确定采购需求征求社会
公众的意见
D. 采购人可以就确定采购需求征求特定供应商、专家的意见
E. 政府采购工程招标适用招标投标法，可不执行政府采购政策","AB"
"多选题","下列属于""就同一采购项目向供应商提供有差 别的项目信息""的情形的是（）。","A. 公告内容与采购文件内容不一致
B. 采购人有差别的向潜在供应商介绍需求目标
C. 采购人分别组织潜在供应商踏勘项目现场
D. 采购人统一组织潜在供应商进行项目答疑，介绍采购文件的澄清修改内容
E. 采购人统一组织潜在供应商踏勘项目现场","ABC"
"多选题","下列情形中属于特定行政区域或者特定行 业的业绩、奖项作为加分条件或者中标、成交 条件""的是（）","A. 某省直单位采购家具项目，采购文件设定供应商在福州市有家具销售业绩的得3分
B. 某高校采购实验仪器项目，采购文件设定供应商具备""985高校""实验仪器销售业绩的得3分
C. 某省直医院采购物业项目，采购文件设定供应商具备医院物业服务业绩的得3分
D. 某单位采购信息化建设项目，采购文件设定供应商具备信息化建设类似业绩的得3分
E. 某水利单位中央空调维保项目，采购文件设定供应商具有水利系统中央空调维保业绩的得3分","AB"
"多选题","关于联合体投标，下列说法正确的有（）。","A. 联合体各方应共同与采购人签iT合同
B. 联合体各方对采购人承担连带责任
C. 联合体各方均应具备《政府采购法》规定的基本条件
D. 联合体中有相同资质的供应商按较高资质认定
E. 联合体中有相同资质的供应商按较低资质认定","ABCE"
"多选题","政府采购中，全国统一的信用信息平台对不良 行为记录的对象包括（）。","A. 监管部口
B. 采购代理机构
C. 供应商
D. 采购人
E. 评审专家","BCE"
"多选题","政府采购项目招标文件应当包括的内容有（） 0","A. 采购需求
B. 评标方法和标准
C. 投标保证金提交比例
D. 投标人的资格条件
E. 投标报价要求","ABDE"
"多选题","政府采购活动中，有政府采购法第屯十一条、 第走十二条规定的违法行为之一，影响或者可 能影响中标、成交结果的，依照下列规定处 理：","A. 政府采购合同己经履行，给采购人、供应商造成损失的，由责任人承
担赔偿责任
B. 政府采购合同己签巧但尚未履行的，合同有效，继续履行，并由责任
人赔偿损失
C. 未确定中标或者成交供应商的，终止本次政府采购活动，重新开展政
府采购活动
D. 政府采购合同己签订但尚未履行的，撤销本次政府采购合同
E. 己确定中标或者成交供应商但尚未签iT政府采购合同的，中标或者成
交结果无效","ACDE"
"多选题","根据《政府采购法实施条例》，供应商应知其 权益受到损害之日，正确的有（）。","A. 对中标或者成交结果提出质疑的，为提出质疑之日
B. 对中标或者成交结果提出质疑的，为中标或者成交结果公告之日
C. 对可以质疑的采购文件提出质疑的，为收到采购文件之日或者采购文
件公告期限届满之日
D. 对采购过程提出质疑的，为各采购程序环节结束之日
E. 对中标或者成交结果提出质疑的，为中标或者成交结果公告期限届满之日","CDE"
"多选题","按照《政府采购法实施条例》规定，采购人 做法不正确的是（）。","A. 采购人按照国务院财政部口的规定组织重新评审的，应当书面报告本
级人民政府财政部门
B. 采购人发现评审报告存在错误，可以重新组建评审委员会进行重新评审
C. 采购人按照国务院财政部口的规定组织重新评审的，新的评审报告应","BCE"
"多选题","根据《政府采购法实施条例》，关于政麻采购 代理机构的说法，正确的有（）。","A. 注册资本金超过100万元
B. 具有政府采购代理机构资质
C. 具备开展政府采购业务所需的评审条件和设施
D. 建立完善的政府采购内部监督管理制度
E. 有自有产权的办公场所","CD"
"多选题","按照《政府采购法实施条例》规定，政府采购 评审专家下列做法不正确的是（）。","A. 在评审过程中发现供应商有行贿、提供虚假材料或者串通等违法行为的，应当在评审完成后向公共资源交易中屯报告
B. 在评审过程中受到非法干预的，应当在评审完成后向财政、监察等部门举报
C. 采购人可以与评审专家沟通
D. 在评审过程中受到非法干预的，应当及时向财政、监察等部口举报。
E. 在评审过程中发现供应商有行贿、提供虚假材料或者串通等违法行为的，应当在评审完成后向财政部n报告","ABE"
"多选题","下列情形中，哪些属于政府采购法实施条例定 义的""财政性资金""范围。","A. 行政机关纳入预算管理的财政拨款收入
B. 行政机关纳入预算管理的利息收入
C. 事业单位纳入预算管理的经营收入
D. 事业单位纳入预算管理的捐赠收入
E. 纳入预算管理的附属单位上缴收入","ABCDE"
"多选题","下列采购项目适用《中华人民共和国政府采购 法》及《中华人民共和国政府采购法实施条例 》的有（）","A. 某省直高校采购与建筑物和构筑物新建、改建、扩建项目无关的单独的装修工程项目，预算金额800万元
B. 某省直机关单位办公大楼修緯工程项目，预算金额3抓万元
C. 某省直医院科研楼建设工程项目，预算金额抓00万元
D. 某商业银行钢结构停车场改造工程项目，预算金额300万元
E. 某保险公司新建宿舍楼建设工程项目，预算金额3000万","AB"
"多选题","公开招标项目，评审专家在评审时发现，采购 文件规定的号实质性要求条款存在明显 书写错误，导致所有投标人均不可能满足。此 时评审专家错误的做法是：","A. 按照字面意思评审，将所有投标作无效处理，导致废标
B. 集体讨论后，自行修正该错误条款的含义并进行评审
C. 停止评审，与采购人或者采购代理机构沟通并作书面记录
D. 忽略此条款，继续对其他条款进行评审
E. 建议采购人代表当场进行澄清","ABDE"
"多选题","政府采购项目中，以下（）属于评审委员会需 要重新审查自己的评审意见","A. 评审结束后出现法定情形发起的重新评审
B. 出现质疑后的配合协助答复
C. 单一来源公示后对供应商质疑的答复
D. 采购人要求的评审
E. 评标报告签署前的复核","ABE"
"多选题","根据《政府采购法》及其实施条例，下列属于 不能事先计算出价格总额的情形是0","A. 所采购的货物只能采用特定专利才能满足采购人的需求
B. 政府采购与建筑物新建相关的装修工程
C. 技术复杂或者性质特殊，需要聘请专业咨询机构确定详细规格或者具
体要求的
D. 政府采购某艺术品
E. 因服务时间和数量不能事先确定","ADE"
"多选题","根据《政府采购法实施条例》，采购人编制政 府采购实施计划的依据有（）。","A. 采购方案
B. 采购限额标准
C. 己批复的部口预算
D. 对供应商的资格要求
E. 集中采购目录","BCE"
"多选题","财政部口处理投诉事项，需要（）的时间，不 计算在投诉处理期限内。","A. 调查当事人基本信息
B. 投诉人补正材料
C. 检验、检测、鉴定
D. 询问相关当事人
E. 专家评审","BCE"
"多选题","政府采购法所称分散采购包括（）行为。","A. 采购人委托采购代理机构采购未列入集中采购目录，也未达到采购限额的项目
B. 采购人委托集中采购机构采购集中采购目录W外但属于政府采购范围内的品目
C. 采购人委托采购代理机构采购集中采购目录W外采购限额标准W上的项目
D. 采购人自行采购采购限额标准W上的未列入集中采购目录的项目
E. 采购人自行采购政府采购范围外的品目","BCD"
"判断题","在非被密或不存在敏感信息的政府采购项目中 要求供应商有从事涉密业务的资格属于对供应 商实行差别待遇的情形。","A. 正确
B. 错误","A"
"判断题","工程建设有关的货物，是指构成工程不可分割 的组成部分，且为实现工程基本功能所必需的 设备、材料等。","A. 正确
B. 错误","A"
"判断题","采购代理机构工作人员不得接受采购人或者供 应商组织的宴请、旅游、娱乐，不得收受礼品 、现金、有价证券等，不得向采购人或者供应 商报销应当由个人承担的费用","A. 正确
B. 错误","A"
"判断题","政府采购法实施条例的规定，审计机关，监察机关发现采购当事人有违法行为的，应当及时通报财政部0。","A. 正确
B. 错误","A"
"判断题","政府采购项目评审专家对评审报告有异议的可以不在评审报告上签字，只需书面说明不同意见及理由。","A. 正确
B. 错误","B"
"判断题","政府采购货物和服务，采购人公示采购信息和 唯一供应商名称时，公示期不得少于3个工作曰。","A. 正确
B. 错误","B"
"判断题","采购人应当自政府采购合同签订之日起2个工 作日肉，将政府采购合同在省级以上人民政府 财政部口指定的媒体上公告，但政府采购合同 中被及国家秘密、商业秘密的内容除外。","A. 正确
B. 错误","A"
"判断题","供应商对采购文件提出质疑的，可以自采购文 件公告之日起7个工作日肉提出。","A. 正确
B. 错误","B"
"判断题","采购人、采购代理机构不得向供应商索要或者接受其给予的赠品、回扣或者与采购无关的其他商品、服务","A. 正确
B. 错误","A"
"判断题","采购人或者采购代理机构不得通过对样品进行检测、对供应商进行考察等方式改变评审结果0","A. 正确
B. 错误","A"
"判断题","中标通知书发出后，因采购人内部审批流程复杂，双方在通知书发出后第40天才正式签订政府采购合同。只要供应商同意，此行为不违反法律规定。","A. 正确
B. 错误","B"
"判断题","招标文件要求提交样品，评审结束后，采购代 理机构将中标人的样品留样封存，将未中标人 的样品自行处理变卖，所得款项用于冲抵采购 代理成本费用。此做法符合法律规定。","A. 正确
B. 错误","B"
"判断题","政府采购项目，中标结果公告中必须公布所有 投标人的报价和评分明细。","A. 正确
B. 错误","B"
"判断题","供应商对采购文件有疑问，在投标截止日3天前向采购人口头提出询问，采购人必须书面答复。","A. 正确
B. 错误","B"
"判断题","中标供应商将项目非主体部分分包给子公司， 不需要采购人同意。","A. 正确
B. 错误","B"
"判断题","银行、保险、石油石化、电力、电信等有行业 将殊情况的，采购人可按照其特点在采购文件 中专门规定允许分支机构参加政府采购。","A. 正确
B. 错误","A"
"判断题","政府采购项目中，为采购项目提供整体设计、规范编制的供应商，可以再参加该采购项目监理、检测服务的采购。","A. 正确
B. 错误","A"
"判断题","采购人或采购代理机构不得通过强制供应商组 成联合体参与投标。","A. 正确
B. 错误","A"
"判断题","政府采购法律法规明确的由采购人承担的法律 责任，不因为采购人将相关事项委托出去而转移。","A. 正确
B. 错误","A"
"判断题","在政府采购管理中，凡使用纳入预算管理的资金，不论资金来源，都应当纳入政府采购管理范畴。","A. 正确
B. 错误","A"
"判断题","政府采购工程以及与工程建设有关的货物、服务，采用招标方式采购的，可不执行政府采购政策。","A. 正确
B. 错误","B"
"判断题","政府采购工程项目的可行性研究报告服务采购 属于《中华人民共和国政府采购法实施条例》 规定的与工程建设有关的服务。","A. 正确
B. 错误","B"
"判断题","政府采购评审专家与供应商存在利害关系未回 避的，处2万元以上日万元以下的罚款，禁止其 参加政府采购评审活动。","A. 正确
B. 错误","A"
"判断题","采购代理机构应当在中标通知书发出后5个工 作日肉，退还中标供应商的投标保证金。","A. 正确
B. 错误","B"
"判断题","政府采购项目中，单位负责人为同一人或者存 在控股、管理关系的不同供应商，不得参加同 一合同项下的政府采购活动。","A. 正确
B. 错误","B"
"判断题","福建省某事业单位利用财政性资金和接受的社 会捐赠资金共同实施一个信息化项目，项目预 算300万元，其中财政性资金150万元，社会捐 赠资金150万元。该项目整体必须执行政府采 购程序，并按照300万元的总预算确定采购方式。","A. 正确
B. 错误","A"
"判断题","政府采购评审专家未按照采购文件规定的评审 程序、评审方法和评审标准进行独立评审或者 泄露评审文件、评审情况的，由财政部口给予 警告，并处2000元以上2万元以下的罚款；影 响中标、成交结果的，处2万元以上5万元以下 的罚款，禁止其参加政府采购评审活动。","A. 正确
B. 错误","A"
"判断题","某事业单位使用其下属独立核算企业的分红利 涧（该利润未上缴财政，直接用于单位设备更 新）采购一批价值300万元的科研设备。因该 资金来源于投资收益，故该项目可不适用《政 府采购法》及其实施条例。","A. 正确
B. 错误","B"
"判断题","为确保项目成功率，某服务项目招标文件规 定：""投标人须提供近呈年内在副省级以上城 市完成的同类项目业绩，每个业绩得2分，最 高得6分""。该规定因限制了特定行政区域的 业绩，属于以不合理条件实行差别待遇的规定（（）","A. 正确
B. 错误","A"
"判断题","甲、乙两家公司的投标文件中，技术方案章节 出现了兰处完全相同的、非通用的描述性语句 错误。评标委员会据此认定两家公司投标文件 ""异常一致""，视为串通投标，否决了其投标 。此认定符合政府采购相关规定。","A. 正确
B. 错误","A"
"单选题","《招标投标法》规定招标投标活动应当遵循的核心原则 是？","A. 公开、公平、公正和诚实信用
B. 科学、择优、保密和高效
C. 合法、合规、合理和合约
D. 独立、客观、公正和保密","A"
"单选题","《招标投标法》规定采用邀请招标方式的，招标人应当 向至少多少个具备承担项目能力、资信良好的特定法人 或其他组织发出投标邀请书？","A. 两个
B. 三个
C. 五个
D. 七个","B"
"单选题","《招标投标法》规定投标人应当在何时之前将投标文件 送达投标地点？","A. 开标时间
B. 评标开始时间
C. 招标文件要求提交投标文件的截止时间
D. 合同签订时间","C"
"单选题","依法必须进行招标的项目，其评标委员会中技术、经济 等方面的专家人数不得少于成员总数的多少？","A. 三分之一
B. 二分之一
C. 三分之二
D. 四分之三","C"
"单选题","根据《招标投标法》，招标人对已发出的招标文件进行 修改的，应当在招标文件要求提交投标文件截止时间至 少（）前，以书面形式通知所有招标文件收受人","A. 5日
B. 7日
C. 10日
D. 15日","D"
"单选题","根据《招标投标法》，由同一专业的单位组成的联合体 共同投标时，其资质等级应如何确定？","A. 按照资质等级较高的单位确定
B. 按照各成员资质等级的平均值确定
C. 按照资质等级较低的单位确定
D. 由招标人指定其中一家为准","C"
"单选题","根据《招标投标法》，中标人的投标除了需满足招标文 件的实质性要求外，若其“经评审的投标价格最低”， 还必须满足一个前提条件。这个前提条件是？","A. 低于招标人设定的标底
B. 低于所有投标人报价的平均值
C. 投标价格不低于成本
D. 得到评标委员会全票通过","C"
"单选题","下列招标投标活动，适用《招标投标法》的是（）","A. 台湾某单位某机电产品国际招标
B. 北京某公司参加泰国建筑工程投标
C. 香港某单位某工程建设项目施工招标
D. 台湾企业参加平潭综合试验区某建筑工程投标","D"
"单选题","某工程施工招标采用“经评审的最低投标价法”。评审 中，评标委员会发现投标人A的报价显著低于其他投标人 。A公司书面说明称因其拥有新型施工专利可大幅节约成 本，但拒绝提供详细的成本分析，称此为核心商业机密 。评标委员会应如何处理？","A. 接受其说明，因其理由合理且报价最低，推荐为第一中标候选人
B. 直接认定其报价低于成本，否决其投标
C. 因A公司未能提供充分证明材料，无法认定其报价不低于成本，
可据此否决其投标
D. 要求所有投标人重新报价，以形成竞争","C"
"单选题","根据《招标投标法》，在某项目评标结束后、中标通知 书发出前，招标人代表私下联系排名第一的中标候选人B 公司，表示“贵公司承诺的项目经理业绩虽满足要求， 但并非最优，若能更换为我方更熟悉的某专家，将更有 利于合同履行”。B公司为求稳妥中标，书面同意了此要 求。此事后被举报查实。该行为性质如何认定？","A. 属于合同签订前的正常人员磋商，不违法
B. 属于招标人代表个人不当沟通，不影响中标结果
C. 属于在确定中标人前，就投标方案（项目经理）这一实质性内容
进行谈判，违法
D. 属于招标人对中标候选人履约能力的合理考察","C"
"多选题","根据《招标投标法》，在中华人民共和国境内，下列哪 些工程建设项目必须进行招标？","A. 大型基础设施项目
B. 部分使用国有资金投资的项目
C. 使用国际组织援助资金的项目
D. 民营企业使用自有资金建设自用的厂房建设项目
E. 关系公共安全的公用事业项目","ABCE"
"多选题","根据《招标投标法》，招标公告应当载明哪些事项？","A. 招标人的名称和地址
B. 招标项目的性质、数量
C. 招标项目的实施地点和时间
D. 获取招标文件的办法
E. 招标项目的评审专家名单","ABCD"
"多选题","根据《招标投标法》，招标文件应当包括以下哪些内 容？","A. 招标项目的技术要求
B. 对投标人资格审查的标准
C. 投标报价要求和评标标准
D. 拟签订合同的主要条款
E. 招标代理机构负责人的姓名","ABCD"
"多选题","根据《招标投标法》，投标人不得从事哪些违法行为？","A. 相互串通投标报价
B. 与招标人串通投标
C. 以向评标委员会成员行贿的手段谋取中标
D. 以低于成本的报价竞标
E. 与他人组成联合体投标","ABCD"
"多选题","根据《招标投标法》，具备什么条件的招标人可以自行 办理招标事宜？","A. 具有法人资格
B. 具有编制招标文件的能力
C. 具有组织评标的能力
D. 在建设主管部门备案
E. 具有与项目规模相适应的专业人员","BC"
"多选题","根据《招标投标法》，招标人负有哪些保密义务？","A. 不得向他人透露已获取招标文件的潜在投标人的名称、数量
B. 不得透露可能影响公平竞争的有关招标投标的其他情况
C. 招标人设有标底的，标底必须保密
D. 评标委员会成员的名单在开标前应当保密
E. 投标文件的内容在开标前应当保密","ABC"
"多选题","根据《招标投标法》，关于联合体投标的说法正确的是 （）","A. 两个以上法人或者其他组织可以组成一个联合体，以一个投标人
的身份共同投标
B. 联合体各方均应当具备承担招标项目的相应能力
C. 由同一专业的单位组成的联合体，按照资质等级较高的单位确定
资质等级
D. 联合体各方应当签订共同投标协议，明确约定各方拟承担的工作
和责任，并将共同投标协议连同投标文件一并提交招标人
E. 联合体中标的，联合体各方应当共同与招标人签订合同，就中标
项目向招标人承担连带责任","ABDE"
"多选题","招标代理机构在组织开标时，应遵守《招标投标法》哪 些规定（）","A. 开标应当在招标文件确定的提交投标文件截止时间的同一时间公
开进行
B. 开标地点应当为招标文件中预先确定的地点
C. 邀请所有投标人参加开标
D. 开标时，由投标人或者其推选的代表检查投标文件的密封情况开标时，也可以由招标人委托的公证机构检查并公证
E. 开标过程应当记录，并存档备查","ABCDE"
"多选题","根据《招标投标法》,某省重点高速公路项目招标，投标 人A为增强竞争力，邀请同省从事建材贸易但无施工资质 的B公司组成联合体投标，并由A公司全权负责投标文件 编制与报价,A、B共同联合参与施工。同时，A公司私下 承诺，若中标将向评审专家C支付一笔“协作费”。根据 《招标投标法》，下列哪些说法是正确的？","A. 联合体AB投标的行为本身合法
B. 该联合体投标行为违法，因为B公司不具备承担项目所需的施工
资质
C. A公司向评审专家C支付“协作费”的承诺，可能构成向他人行贿
以谋取中标
D. 即使B公司无资质，只要联合体协议约定A承担全部责任，该投标
就有效
E. 评标委员会若发现此情况，应否决其投标","BCE"
"多选题","根据《招标投标法》,在某大型设备招标项目的评标结束 后，招标人发现排名第一的中标候选人甲公司，在其投 标文件中提供的某关键业绩合同复印件存在瑕疵，真实 性存疑。招标人欲进行调查核实。在此过程中，下列哪 些做法是《招标投标法》明确禁止或存在重大法律风险 的？","A. 招标人单独约谈甲公司项目负责人，要求其对业绩瑕疵作出解释
并提供证明材料
B. 招标人书面发函要求甲公司限期澄清，并将该澄清函件同时抄送
了排名第二的中标候选人乙公司，以示公正
C. 招标人组织原评标委员会对甲公司的业绩问题进行复核，并由评
标委员会作出是否影响中标结果的认定
D. 招标人以“对中标候选人的业绩真实性无法确认”为由，直接决
定不发出中标通知书，并宣布从第二名候选人中重新确定中标人
E. 招标人将相关线索和材料直接移交行政监督部门，请求监管部门
依法进行调查并作出认定","ABD"
"判断题","根据《招标投标法》，招标代理机构应当在招标人委托 的范围内办理招标事宜，并遵守《招标投标法》关于招 标人的规定。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法》，招标人可以在招标公告中要求潜 在投标人提供有关资质证明文件和业绩情况。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法》，招标人可以在招标文件中标明特 定的生产供应者。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法》，招标人根据招标项目的具体情 况，可以组织潜在投标人踏勘项目现场。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法》，某投标人向招标代理机构询问获 取招标文件的投标人数量，招标代理机构可以告知。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法》，投标人在招标文件要求提交投标 文件的截止时间后，可以补充、修改或撤回其投标文件 。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法》，联合体各方应当共同与招标人签 订合同，并就中标项目向招标人承担连带责任。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法》，招标人从评标专家库中选取的专 家，其专业背景必须与招标项目所属行业完全一致。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法》，某省重点水利项目，因技术复杂 、有特殊要求，只有3家潜在投标人能够承担。经该省水 利厅批准，招标人可以采取邀请招标方式。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法》，由甲、乙、丙三家公司组成的联 合体在某项目中标后，因内部纠纷，甲公司在未通知招 标人的情况下，单独与招标人签署了项目合同。该合同 对招标人具有约束力","A. 正确
B. 错误","B"
"单选题","依法必须进行招标的工程建设项目的具体范围和规模标 准，由（）会同国务院有关部门制订","A. 国务院财政部门
B. 国务院发展改革部门
C. 国务院住房城乡建设部门
D. 国务院办公厅","B"
"单选题","根据《招标投标法实施条例》，资格预审文件或者招标 文件的发售期不得少于（）","A. 5个工作日
B. 5日
C. 7日
D. 7个工作日","B"
"单选题","根据《招标投标法实施条例》，中标候选人的经营、财 务状况发生较大变化或者存在违法行为，招标人认为可 能影响其履约能力的，应当由原评标委员会按照招标文 件规定的标准和方法审查确认。该确认的最晚时间为 （）","A. 中标候选人公示前
B. 确定中标人前
C. 发出中标通知书前
D. 签订书面合同前","C"
"单选题","根据《招标投标法实施条例》规定，依法必须进行招标 的项目，招标人应当自收到评标报告之日起3日内公示中 标候选人，公示期不得少于（）。","A. 1个工作日
B. 3个工作日
C. 3日
D. 10日","C"
"单选题","根据《招标投标法实施条例》规定，投标人在中标候选 人公示期间对评标结果提出异议，招标人应当自收到异 议之日起（）日内作出答复。","A. 3
B. 5
C. 7
D. 10","A"
"单选题","根据《招标投标法实施条例》规定，招标人最迟应当在 书面合同签订后（ ）日内向中标人和未中标的投标人 退还投标保证金及银行同期存款利息。","A. 3
B. 5
C. 7
D. 10","B"
"单选题","根据《招标投标法实施条例》，履约保证金不得超过中 标合同金额的（ ）","A. 1%
B. 2%
C. 5%
D. 10%","D"
"单选题","根据《招标投标法实施条例》，招标人在招标文件中要 求投标人提交投标保证金的，投标保证金不得超过招标 项目估算价的（）","A. 1%
B. 2%
C. 3%
D. 5%","B"
"单选题","根据《招标投标法实施条例》规定，某国有企业使用非 财政性的自有资金建设一座自用的研发中心，总投资额 高于国家规定的必须招标规模标准。根据《招标投标法 实施条例》，该项目（ ）。","A. 必须公开招标
B. 可以邀请招标
C. 采购人依法能够自行建设，可以不进行招标
D. 必须进行竞争性谈判","C"
"单选题","根据《招标投标法实施条例》，评标委员会在评审中发 现，投标人丙的投标函中承诺的项目经理姓名，与其提 交的业绩证明材料中记载的项目经理姓名有一个字同音 不同字（如“峰”与“锋”），可能为笔误。评标委员 会遂书面要求丙澄清。丙回复确认系笔误，其项目经理 实际为业绩材料中所载姓名，并附上了该经理的身份证 及社保缴纳记录复印件。对此，下列哪一说法是正确 的？","A. 澄清有效，评标委员会应以澄清后的信息为准进行评审
B. 澄清无效，因为改变了投标函这一关键文件的实质性内容
C. 澄清无效，评标委员会应直接以投标函内容为准，认定其业绩无
效
D. 评标委员会无权就此类问题要求澄清，应直接作出对其不利的推
定","A"
"多选题","根据《招标投标法实施条例》，招标人对招标文件进行 澄清或修改，可能影响投标文件编制应当（ ）","A. 以书面形式通知所有获取招标文件的潜在投标人
B. 在提交投标文件截止时间至少15日前发出通知
C. 澄清或修改的内容不构成招标文件的组成部分
D. 不足15日时，应顺延提交投标文件截止时间
E. 仅需通知提出疑问的投标人","ABD"
"多选题","《招标投标法实施条例》关于两阶段招标，下列说法正 确的有（ ）","A. 适用于技术复杂或者无法精确拟定技术规格的项目
B. 第一阶段，投标人提交带报价的技术建议
C. 第二阶段，招标人向在第一阶段提交技术建议的投标人提供招标
文件
D. 投标保证金应在第二阶段提交
E. 投标保证金应在第一阶段提交","ACD"
"多选题","根据《招标投标法实施条例》，需要履行项目审批、核 准手续的依法必须进行招标的项目，其（）应当报项目 审批、核准部门审批、核准。","A. 招标公告
B. 招标文件
C. 招标范围
D. 招标方式
E. 招标组织形式","CDE"
"多选题","根据《招标投标法实施条例》，有下列情形之一的，评 标委员会应当否决其投标：","A. 投标文件未经投标单位盖章和单位负责人签字
B. 投标报价大写金额与小写金额不一致
C. 同一投标人提交两个以上不同的投标文件
D. 投标文件没有对招标文件的实质性要求和条件作出响应
E. 投标人根据评标委员会要求对投标文件进行澄清","ACD"
"多选题","根据《招标投标法实施条例》，关于履约保证金，下列 说法符合规定的有（）","A. 招标人不得要求中标人提交现金
B. 履约保证金不得超过中标合同金额的10%
C. 中标人拒绝提交的，视为放弃中标
D. 招标人不得擅自提高履约保证金金额
E. 工程建设项目，只能采用履约保函","BCD"
"多选题","根据《招标投标法实施条例》，排名第一的中标候选人 有哪些情形（），不符合中标条件的，招标人可以按照 评标委员会提出的中标候选人名单排序依次确定其他中 标候选人为中标人，也可以重新招标。","A. 放弃中标
B. 因不可抗力不能履行合同
C. 不按照招标文件要求提交履约保证金
D. 被查实存在影响中标结果的违法行为等情形
E. 与招标人商讨合同签订事宜","ABCD"
"多选题","根据《招标投标法实施条例》，国有资金占控股或者主 导地位的依法必须进行招标的项目，哪些情形可以采用 邀请招标（）","A. 需要采用不可替代的专利或者专有技术
B. 技术复杂，只有少量潜在投标人可供选择
C. 有特殊要求，只有少量潜在投标人可供选择
D. 受自然环境限制，只有少量潜在投标人可供选择
E. 采用公开招标方式的费用占项目合同金额的比例过大","BCDE"
"多选题","根据《招标投标法实施条例》下列哪些行为（ ），属于 以不合理条件限制、排斥潜在投标人或者投标人：","A. 就同一招标项目向潜在投标人或者投标人提供有差别的项目信息
B. 设定的资格、技术、商务条件与招标项目的具体特点和实际需要
不相适应或者与合同履行无关
C. 依法必须进行招标的项目以特定行政区域或者特定行业的业绩、
奖项作为加分条件或者中标条件
D. 对潜在投标人或者投标人采取不同的资格审查或者评标标准
E. 限定或者指定特定的专利、商标、品牌、原产地或者供应商","ABCDE"
"多选题","根据《招标投标法实施条例》，下列哪些项目可以不进 行招标（）","A. 某铁路工程招标，技术复杂、材料有特殊要求，只有少量潜在投标人可供选择
B. 某国有企业建设办公楼，子公司具备相应的施工资质，能够自行建设
C. 已通过招标方式选定某污水处理特许经营项目投资人，该投资人依法能够自行建设​
D. 为保证原有设备正常运行，需向原中标人采购配套零部件，否则将影响功能配套要求​
E. 某国有企业建设工程项目，采用公开招标成本过高","CD"
"多选题","根据《招标投标法实施条例》，下列哪些情形可以被认 定为投标人相互串通投标？","A. 不同投标人的投标文件由同一单位或者个人编制
B. 不同投标人的投标保证金从同一基本账户转出
C. 不同投标人的投标文件相互混装
D. 不同投标人编制的施工组织设计存在部分合理的技术相似性
E. 两家投标人在开标会前一起乘坐同一辆的士抵达现场","ABC"
"判断题","根据《招标投标法实施条例》，招标人根据项目需要， 可以组织单个或者部分潜在投标人踏勘项目现场。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法实施条例》，单位负责人为同一人或 者存在控股、管理关系的不同单位，不得参加同一标段 投标。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法实施条例》，联合体各方在同一招标 项目中以自己名义单独投标或者参加其他联合体投标 的，相关投标均无效。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法实施条例》，投标文件中有含义不明 确的内容、明显文字或者计算错误，评标委员会可以接 受投标人主动提出的澄清、说明。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法实施条例》，投标人撤回已提交的投 标文件，应当在投标截止时间前书面通知招标人。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法实施条例》，通过资格预审的申请 人，在投标时组织机构发生合并、分立的，应当书面告 知招标人，如投标人不再具备资格预审文件、招标文件 规定的资格条件，其投标无效。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法实施条例》，潜在投标人或者其他利 害关系人对招标文件有异议的，应当在投标截止时间15 日前提出。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法实施条例》，投标人在投标截止时间 前书面通知招标人撤回投标文件的，招标人可以不退还 投标保证金。","A. 正确
B. 错误","B"
"判断题","根据《招标投标法实施条例》，甲公司的总经理个人持 有乙公司30%的股份，并担任乙公司董事。甲、乙两公司 可以参加同一标段的投标。","A. 正确
B. 错误","A"
"判断题","根据《招标投标法实施条例》，国有资金占控股地位的 依法必须招标项目，招标人应当确定排名第一的中标候 选人为中标人。当第一中标候选人放弃、被查实不符合 条件或被依法否决时，招标人必须选择排名第二的中标 候选人。","A. 正确
B. 错误","B"
"单选题","根据《政府采购非招标采购方式管理办法》，以下哪 种采购方式不属于该办法规范的非招标采购方式？","A. 竞争性谈判
B. 单一来源采购
C. 询价
D. 公开招标","D"
